unique_id,id,rel_path,source,dataset_version,split,fps_src,n_frames_src,dur_src_s,target,event_frame,event_time_s,fps_embed,timing,weather,ego_involve,bins_10fps_50
C-000086,000086,Crash-1500/000086.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Night,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000087,000087,Crash-1500/000087.mp4,CCD,official,train,10,50,5.0,1,42,4.2,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1
C-000088,000088,Crash-1500/000088.mp4,CCD,official,train,10,50,5.0,1,39,3.9,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000089,000089,Crash-1500/000089.mp4,CCD,official,train,10,50,5.0,1,33,3.3,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000090,000090,Crash-1500/000090.mp4,CCD,official,val,10,50,5.0,1,31,3.1,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000091,000091,Crash-1500/000091.mp4,CCD,official,train,10,50,5.0,1,42,4.2,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1
C-000092,000092,Crash-1500/000092.mp4,CCD,official,test,10,50,5.0,1,31,3.1,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000093,000093,Crash-1500/000093.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000094,000094,Crash-1500/000094.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000095,000095,Crash-1500/000095.mp4,CCD,official,train,10,50,5.0,1,34,3.4,10.0,Night,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000096,000096,Crash-1500/000096.mp4,CCD,official,train,10,50,5.0,1,33,3.3,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000097,000097,Crash-1500/000097.mp4,CCD,official,train,10,50,5.0,1,36,3.6,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000098,000098,Crash-1500/000098.mp4,CCD,official,val,10,50,5.0,1,41,4.1,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
C-000099,000099,Crash-1500/000099.mp4,CCD,official,train,10,50,5.0,1,34,3.4,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000100,000100,Crash-1500/000100.mp4,CCD,official,train,10,50,5.0,1,33,3.3,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000101,000101,Crash-1500/000101.mp4,CCD,official,val,10,50,5.0,1,48,4.8,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
C-000102,000102,Crash-1500/000102.mp4,CCD,official,train,10,50,5.0,1,37,3.7,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000103,000103,Crash-1500/000103.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000104,000104,Crash-1500/000104.mp4,CCD,official,train,10,50,5.0,1,33,3.3,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000105,000105,Crash-1500/000105.mp4,CCD,official,train,10,50,5.0,1,31,3.1,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000106,000106,Crash-1500/000106.mp4,CCD,official,test,10,50,5.0,1,38,3.8,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
C-000107,000107,Crash-1500/000107.mp4,CCD,official,test,10,50,5.0,1,44,4.4,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
C-000108,000108,Crash-1500/000108.mp4,CCD,official,train,10,50,5.0,1,36,3.6,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000109,000109,Crash-1500/000109.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000110,000110,Crash-1500/000110.mp4,CCD,official,train,10,50,5.0,1,34,3.4,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000111,000111,Crash-1500/000111.mp4,CCD,official,train,10,50,5.0,1,34,3.4,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000112,000112,Crash-1500/000112.mp4,CCD,official,train,10,50,5.0,1,43,4.3,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
C-000113,000113,Crash-1500/000113.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000114,000114,Crash-1500/000114.mp4,CCD,official,val,10,50,5.0,1,45,4.5,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
C-000115,000115,Crash-1500/000115.mp4,CCD,official,train,10,50,5.0,1,33,3.3,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000116,000116,Crash-1500/000116.mp4,CCD,official,train,10,50,5.0,1,35,3.5,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000117,000117,Crash-1500/000117.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000118,000118,Crash-1500/000118.mp4,CCD,official,train,10,50,5.0,1,46,4.6,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
C-000119,000119,Crash-1500/000119.mp4,CCD,official,test,10,50,5.0,1,36,3.6,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000120,000120,Crash-1500/000120.mp4,CCD,official,val,10,50,5.0,1,43,4.3,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
C-000121,000121,Crash-1500/000121.mp4,CCD,official,val,10,50,5.0,1,33,3.3,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000122,000122,Crash-1500/000122.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Rainy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000123,000123,Crash-1500/000123.mp4,CCD,official,train,10,50,5.0,1,35,3.5,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000124,000124,Crash-1500/000124.mp4,CCD,official,train,10,50,5.0,1,35,3.5,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000125,000125,Crash-1500/000125.mp4,CCD,official,train,10,50,5.0,1,35,3.5,10.0,Day,Rainy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000126,000126,Crash-1500/000126.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000127,000127,Crash-1500/000127.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000128,000128,Crash-1500/000128.mp4,CCD,official,val,10,50,5.0,1,31,3.1,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000129,000129,Crash-1500/000129.mp4,CCD,official,train,10,50,5.0,1,40,4.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
C-000130,000130,Crash-1500/000130.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000131,000131,Crash-1500/000131.mp4,CCD,official,test,10,50,5.0,1,31,3.1,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000132,000132,Crash-1500/000132.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000133,000133,Crash-1500/000133.mp4,CCD,official,train,10,50,5.0,1,36,3.6,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000134,000134,Crash-1500/000134.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000135,000135,Crash-1500/000135.mp4,CCD,official,train,10,50,5.0,1,31,3.1,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000136,000136,Crash-1500/000136.mp4,CCD,official,train,10,50,5.0,1,35,3.5,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000137,000137,Crash-1500/000137.mp4,CCD,official,val,10,50,5.0,1,37,3.7,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000138,000138,Crash-1500/000138.mp4,CCD,official,train,10,50,5.0,1,39,3.9,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000139,000139,Crash-1500/000139.mp4,CCD,official,val,10,50,5.0,1,30,3.0,10.0,Night,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000140,000140,Crash-1500/000140.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000141,000141,Crash-1500/000141.mp4,CCD,official,train,10,50,5.0,1,46,4.6,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
C-000142,000142,Crash-1500/000142.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000143,000143,Crash-1500/000143.mp4,CCD,official,val,10,50,5.0,1,39,3.9,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000144,000144,Crash-1500/000144.mp4,CCD,official,train,10,50,5.0,1,34,3.4,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000145,000145,Crash-1500/000145.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Night,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000146,000146,Crash-1500/000146.mp4,CCD,official,train,10,50,5.0,1,47,4.7,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
C-000147,000147,Crash-1500/000147.mp4,CCD,official,train,10,50,5.0,1,48,4.8,10.0,Day,Snowy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
C-000148,000148,Crash-1500/000148.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Rainy,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000149,000149,Crash-1500/000149.mp4,CCD,official,test,10,50,5.0,1,39,3.9,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000150,000150,Crash-1500/000150.mp4,CCD,official,test,10,50,5.0,1,40,4.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
C-000151,000151,Crash-1500/000151.mp4,CCD,official,train,10,50,5.0,1,36,3.6,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000152,000152,Crash-1500/000152.mp4,CCD,official,test,10,50,5.0,1,32,3.2,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000153,000153,Crash-1500/000153.mp4,CCD,official,train,10,50,5.0,1,31,3.1,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000154,000154,Crash-1500/000154.mp4,CCD,official,test,10,50,5.0,1,38,3.8,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
C-000155,000155,Crash-1500/000155.mp4,CCD,official,train,10,50,5.0,1,40,4.0,10.0,Day,Snowy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1
C-000156,000156,Crash-1500/000156.mp4,CCD,official,val,10,50,5.0,1,33,3.3,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000157,000157,Crash-1500/000157.mp4,CCD,official,train,10,50,5.0,1,43,4.3,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
C-000158,000158,Crash-1500/000158.mp4,CCD,official,train,10,50,5.0,1,41,4.1,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
C-000159,000159,Crash-1500/000159.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000160,000160,Crash-1500/000160.mp4,CCD,official,train,10,50,5.0,1,39,3.9,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000161,000161,Crash-1500/000161.mp4,CCD,official,train,10,50,5.0,1,32,3.2,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000162,000162,Crash-1500/000162.mp4,CCD,official,train,10,50,5.0,1,39,3.9,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
C-000163,000163,Crash-1500/000163.mp4,CCD,official,val,10,50,5.0,1,34,3.4,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000164,000164,Crash-1500/000164.mp4,CCD,official,train,10,50,5.0,1,43,4.3,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
C-000165,000165,Crash-1500/000165.mp4,CCD,official,val,10,50,5.0,1,46,4.6,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
C-000166,000166,Crash-1500/000166.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000167,000167,Crash-1500/000167.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000168,000168,Crash-1500/000168.mp4,CCD,official,test,10,50,5.0,1,30,3.0,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000169,000169,Crash-1500/000169.mp4,CCD,official,val,10,50,5.0,1,30,3.0,10.0,Day,Rainy,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000170,000170,Crash-1500/000170.mp4,CCD,official,train,10,50,5.0,1,30,3.0,10.0,Day,Normal,No,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
C-000171,000171,Crash-1500/000171.mp4,CCD,official,val,10,50,5.0,1,30,3.0,10.0,Day,Normal,Yes,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
